-0.015119208,0.36074091,0.46939777,1.3096745,0.98802387,-0.025492554,0.66407094,0.062762996,0.53652416
0.36047801,-0.30139478,0.62918307,-1.4401463,-0.74163685,-1.1967495,-1.0384439,-0.7174612,0.3080143
1.5632379,-1.2947529,0.078987171,1.4329368,1.1491364,-1.2921402,1.5629882,-0.93773069,0.51889978
0.19948468,0.90115659,-1.3563042,-0.080524638,-0.97662848,0.82989378,-0.85564902,0.93062954,0.49415079
0.65973667,0.12055156,-0.0087562194,0.64883889,0.62683171,-0.64653937,1.3180738,-0.8991723,0.47021765
1.5136662,-0.21721217,0.48907586,0.56705131,1.4003115,0.38172143,1.4959806,-1.3281023,0.28517032
-0.42916947,-0.15432012,1.4916375,-1.1607759,1.3649491,0.45987858,0.78013127,-0.40000056,0.52743972
0.045435426,1.2972702,0.04172363,0.12943647,0.78913725,0.86135091,-1.3414275,0.19887659,1.1177628
0.22619045,0.56802604,0.67388457,1.4566167,-0.77444761,0.26581168,-1.3026241,-0.13569806,0.5745679
0.25574014,-0.48646636,0.53642514,-1.0744508,-0.5225387,0.15208582,0.55605189,0.11900247,0.79019284
0.52576581,1.5255593,-0.67358732,-0.4195961,-1.5565182,-1.1500165,-0.67409671,-1.1199496,0.67938934
-0.75409541,1.5374519,1.3178684,0.72393068,-0.36011512,-1.2494858,-0.96025625,1.4309194,0.57751391
-0.8967911,0.3551291,1.1862098,-0.28548339,1.3942862,1.4385891,-0.66534825,0.5706901,0.54140341
0.99347572,-0.37127026,0.081449761,-0.90731517,0.62903747,0.6693608,1.5617882,0.30619354,0.62963212
-0.21854018,-0.73622589,-0.80825886,0.044664244,0.77353236,-0.096277706,0.96804199,0.26606137,1.2299687
-0.48304739,0.98492065,-0.16008452,-0.16868901,0.8479473,-0.21918561,-0.42659888,1.2071212,0.94067874
-0.70202732,0.50975332,-1.337229,-1.439567,1.1860183,1.2356681,-0.73290792,-0.31971355,1.3044195
0.84890688,0.30083374,0.14616293,-1.3981803,0.0040777898,-1.1944747,0.20142198,-1.3022388,0.61655412
-1.5359397,1.2900445,-0.16501629,-0.10376638,-0.57962538,-0.75990029,-1.3377046,0.74890609,0.63863788
-0.0713515,-1.4938764,0.59745815,-0.41770934,0.31498155,-1.0700519,-1.5633567,-1.4971342,0.62526404
